id,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above
27226,21K690,Brooklyn Studio Secondary School,2018,Spanish,25,74.8,80.0
27227,21K690,Brooklyn Studio Secondary School,2018,US History and Government,169,79.50887,82.84024
27228,21K690,Brooklyn Studio Secondary School,2019,Common Core Algebra,224,72.44643,80.35714
27229,21K690,Brooklyn Studio Secondary School,2019,Common Core Algebra 2,44,71.15909,72.72727
27230,21K690,Brooklyn Studio Secondary School,2019,Common Core English,167,78.047905,91.61677
27231,21K690,Brooklyn Studio Secondary School,2019,Common Core Geometry,81,65.90124,56.790123
27232,21K690,Brooklyn Studio Secondary School,2019,Global History and Geography,164,71.42073,76.21951
27233,21K690,Brooklyn Studio Secondary School,2019,Italian,25,80.12,96.0
27234,21K690,Brooklyn Studio Secondary School,2019,Living Environment,191,68.534035,65.44502
27235,21K690,Brooklyn Studio Secondary School,2019,Chemistry,13,53.53846,15.384615
27236,21K690,Brooklyn Studio Secondary School,2019,Earth Science,145,67.68965,57.931034
27237,21K690,Brooklyn Studio Secondary School,2019,Physics,14,79.21429,85.71429
27238,21K690,Brooklyn Studio Secondary School,2019,Spanish,45,83.91111,86.666664
27239,21K690,Brooklyn Studio Secondary School,2019,US History and Government,152,79.93421,84.210526
27240,21K690,Brooklyn Studio Secondary School,2020,Common Core Algebra,59,65.89831,59.322033
27241,21K690,Brooklyn Studio Secondary School,2020,Common Core English,22,64.454544,63.636364
27242,21K690,Brooklyn Studio Secondary School,2020,Global History and Geography,22,60.68182,36.363636
27243,21K690,Brooklyn Studio Secondary School,2020,Living Environment,48,54.75,27.083334
27244,21K690,Brooklyn Studio Secondary School,2020,Earth Science,22,48.363636,0.0
27245,21K690,Brooklyn Studio Secondary School,2020,US History and Government,17,56.0,29.411764
27246,21K690,Brooklyn Studio Secondary School,2022,Common Core Algebra,160,63.15,49.375
27247,21K690,Brooklyn Studio Secondary School,2022,Common Core Algebra 2,50,65.36,60.0
27248,21K690,Brooklyn Studio Secondary School,2022,Common Core English,178,73.66292,79.77528
27249,21K690,Brooklyn Studio Secondary School,2022,Common Core Geometry,116,47.146553,16.37931
27250,21K690,Brooklyn Studio Secondary School,2022,Global History and Geography,141,72.0922,77.30496
27251,21K690,Brooklyn Studio Secondary School,2022,Italian,21,60.857143,28.571428
27252,21K690,Brooklyn Studio Secondary School,2022,Living Environment,133,67.44361,64.66165
27253,21K690,Brooklyn Studio Secondary School,2022,Chemistry,30,55.866665,30.0
27254,21K690,Brooklyn Studio Secondary School,2022,Earth Science,137,60.153286,45.255474
27255,21K690,Brooklyn Studio Secondary School,2022,Spanish,28,83.5,85.71429
27256,21K690,Brooklyn Studio Secondary School,2023,Common Core Algebra,176,67.392044,62.5
27257,21K690,Brooklyn Studio Secondary School,2023,Common Core Algebra 2,50,56.34,36.0
27258,21K690,Brooklyn Studio Secondary School,2023,Common Core English,169,71.23077,74.55621
27259,21K690,Brooklyn Studio Secondary School,2023,Common Core Geometry,160,54.04375,28.125
27260,21K690,Brooklyn Studio Secondary School,2023,Global History and Geography,132,70.393936,75.0
27261,21K690,Brooklyn Studio Secondary School,2023,Italian,36,75.166664,77.77778
27262,21K690,Brooklyn Studio Secondary School,2023,Living Environment,128,66.74219,60.15625
27263,21K690,Brooklyn Studio Secondary School,2023,Chemistry,23,55.434784,26.086956
27264,21K690,Brooklyn Studio Secondary School,2023,Earth Science,168,67.041664,56.54762
27265,21K690,Brooklyn Studio Secondary School,2023,Physics,12,51.083332,33.333332
27266,21K690,Brooklyn Studio Secondary School,2023,Spanish,29,86.48276,100.0
27267,21K690,Brooklyn Studio Secondary School,2023,US History and Government,153,72.3268,81.04575
27268,21K728,Liberation Diploma Plus,2015,Common Core Algebra,22,53.0,0.0
27269,21K728,Liberation Diploma Plus,2015,Common Core English,36,62.666668,55.555557
27270,21K728,Liberation Diploma Plus,2015,English,60,63.833332,55.0
27271,21K728,Liberation Diploma Plus,2015,Global History and Geography,62,59.596775,43.548386
27272,21K728,Liberation Diploma Plus,2015,Integrated Algebra,64,61.734375,43.75
27273,21K728,Liberation Diploma Plus,2015,Living Environment,49,60.55102,42.857143
27274,21K728,Liberation Diploma Plus,2015,US History and Government,63,65.04762,57.142857
27275,21K728,Liberation Diploma Plus,2016,Common Core Algebra,58,53.53448,12.068966
27276,21K728,Liberation Diploma Plus,2016,Common Core English,72,66.27778,63.88889
27277,21K728,Liberation Diploma Plus,2016,English,41,55.463413,29.268293
27278,21K728,Liberation Diploma Plus,2016,Global History and Geography,80,55.65,27.5
27279,21K728,Liberation Diploma Plus,2016,Integrated Algebra,55,60.18182,43.636364
27280,21K728,Liberation Diploma Plus,2016,Living Environment,66,63.651516,59.090908
27281,21K728,Liberation Diploma Plus,2016,US History and Government,69,55.927536,37.68116
27282,21K728,Liberation Diploma Plus,2017,Common Core Algebra,51,55.843136,23.529411
27283,21K728,Liberation Diploma Plus,2017,Common Core English,72,59.694443,50.0
27284,21K728,Liberation Diploma Plus,2017,Global History and Geography,88,53.409092,21.59091
27285,21K728,Liberation Diploma Plus,2017,Living Environment,42,63.38095,45.238094
27286,21K728,Liberation Diploma Plus,2017,US History and Government,95,56.547367,30.526316
27287,21K728,Liberation Diploma Plus,2018,Common Core Algebra,36,53.666668,5.5555553
27288,21K728,Liberation Diploma Plus,2018,Common Core English,43,58.697674,46.511627
27289,21K728,Liberation Diploma Plus,2018,Global History and Geography,81,51.024693,18.518518
27290,21K728,Liberation Diploma Plus,2018,Living Environment,44,57.727272,22.727272
27291,21K728,Liberation Diploma Plus,2018,US History and Government,72,57.916668,38.88889
27292,21K728,Liberation Diploma Plus,2019,Common Core Algebra,41,57.73171,24.390244
27293,21K728,Liberation Diploma Plus,2019,Common Core English,44,64.88636,63.636364
27294,21K728,Liberation Diploma Plus,2019,Global History and Geography,59,56.38983,27.118645
27295,21K728,Liberation Diploma Plus,2019,Living Environment,36,58.22222,25.0
27296,21K728,Liberation Diploma Plus,2019,Spanish,14,88.57143,100.0
27297,21K728,Liberation Diploma Plus,2019,US History and Government,49,52.510204,22.44898
27298,21K728,Liberation Diploma Plus,2020,Common Core Algebra,30,53.533333,23.333334
27299,21K728,Liberation Diploma Plus,2020,Common Core English,27,61.22222,44.444443
27300,21K728,Liberation Diploma Plus,2020,Global History and Geography,22,70.86364,72.72727
27301,21K728,Liberation Diploma Plus,2020,Living Environment,26,59.23077,53.846153
27302,21K728,Liberation Diploma Plus,2020,US History and Government,32,55.84375,25.0
27303,21K728,Liberation Diploma Plus,2022,Common Core Algebra,13,53.46154,23.076923
27304,21K728,Liberation Diploma Plus,2022,Common Core English,46,60.47826,47.826088
27305,21K728,Liberation Diploma Plus,2022,Global History and Geography,15,63.866665,46.666668
27306,21K728,Liberation Diploma Plus,2022,Living Environment,16,57.625,25.0
27307,21K728,Liberation Diploma Plus,2023,Common Core Algebra,40,53.025,27.5
27308,21K728,Liberation Diploma Plus,2023,Common Core English,76,68.25,65.789474
27309,21K728,Liberation Diploma Plus,2023,Global History and Geography,35,61.114285,42.857143
27310,21K728,Liberation Diploma Plus,2023,Living Environment,44,53.25,25.0
27311,21K728,Liberation Diploma Plus,2023,US History and Government,21,57.142857,23.809525
27312,22K014,J.H.S. 014 Shell Bank,2015,Common Core Algebra,29,71.62069,86.206894
27313,22K014,J.H.S. 014 Shell Bank,2015,Living Environment,29,81.344826,100.0
27314,22K014,J.H.S. 014 Shell Bank,2016,Common Core Algebra,29,81.55173,100.0
27315,22K014,J.H.S. 014 Shell Bank,2016,Living Environment,29,76.965515,93.10345
27316,22K014,J.H.S. 014 Shell Bank,2017,Common Core Algebra,33,83.36364,100.0
27317,22K014,J.H.S. 014 Shell Bank,2017,Living Environment,32,79.0,96.875
27318,22K014,J.H.S. 014 Shell Bank,2018,Common Core Algebra,30,82.7,100.0
27319,22K014,J.H.S. 014 Shell Bank,2018,Living Environment,28,77.89286,89.28571
27320,22K014,J.H.S. 014 Shell Bank,2019,Common Core Algebra,31,83.90323,100.0
27321,22K014,J.H.S. 014 Shell Bank,2019,Living Environment,29,80.344826,100.0
27322,22K014,J.H.S. 014 Shell Bank,2022,Common Core Algebra,21,76.666664,90.47619
27323,22K014,J.H.S. 014 Shell Bank,2022,Living Environment,21,79.38095,95.2381
27324,22K014,J.H.S. 014 Shell Bank,2023,Common Core Algebra,29,79.86207,93.10345
27325,22K014,J.H.S. 014 Shell Bank,2023,Living Environment,30,78.46667,86.666664
27326,22K078,J.H.S. 078 Roy H. Mann,2015,Common Core Algebra,26,69.57692,84.61539
27327,22K078,J.H.S. 078 Roy H. Mann,2015,Living Environment,26,83.07692,100.0
27328,22K078,J.H.S. 078 Roy H. Mann,2016,Common Core Algebra,31,77.58064,100.0
27329,22K078,J.H.S. 078 Roy H. Mann,2016,Living Environment,31,83.741936,100.0
27330,22K078,J.H.S. 078 Roy H. Mann,2017,Common Core Algebra,26,74.76923,92.30769
27331,22K078,J.H.S. 078 Roy H. Mann,2017,Living Environment,20,81.0,100.0
27332,22K078,J.H.S. 078 Roy H. Mann,2018,Common Core Algebra,32,76.09375,100.0
27333,22K078,J.H.S. 078 Roy H. Mann,2018,Earth Science,30,63.833332,43.333332
27334,22K078,J.H.S. 078 Roy H. Mann,2019,Common Core Algebra,25,81.08,100.0
27335,22K078,J.H.S. 078 Roy H. Mann,2019,Earth Science,23,71.391304,73.91304
27336,22K078,J.H.S. 078 Roy H. Mann,2019,US History and Government,29,87.72414,100.0
27337,22K078,J.H.S. 078 Roy H. Mann,2022,Common Core Algebra,28,77.60714,96.42857
27338,22K078,J.H.S. 078 Roy H. Mann,2022,Living Environment,28,74.85714,85.71429
27339,22K078,J.H.S. 078 Roy H. Mann,2023,Common Core Algebra,28,82.53571,100.0
27340,22K078,J.H.S. 078 Roy H. Mann,2023,Living Environment,29,82.10345,100.0
27341,22K078,J.H.S. 078 Roy H. Mann,2023,US History and Government,28,80.5,100.0
27342,22K109,P.S. 109,2015,Common Core Algebra,32,58.4375,46.875
27343,22K109,P.S. 109,2015,Living Environment,40,68.275,55.0
27344,22K109,P.S. 109,2016,Common Core Algebra,19,67.789474,57.894737
27345,22K109,P.S. 109,2016,Living Environment,17,73.17647,82.35294
27346,22K109,P.S. 109,2017,Common Core Algebra,23,74.608696,95.652176
27347,22K109,P.S. 109,2017,Living Environment,17,77.17647,100.0
27348,22K109,P.S. 109,2018,Common Core Algebra,21,70.52381,85.71429
27349,22K109,P.S. 109,2018,Living Environment,22,75.22727,95.454544
27350,22K109,P.S. 109,2019,Common Core Algebra,17,77.35294,94.117645
27351,22K109,P.S. 109,2019,Living Environment,20,80.8,100.0
27352,22K109,P.S. 109,2022,Common Core Algebra,11,67.818184,54.545456
27353,22K109,P.S. 109,2022,Living Environment,13,72.07692,69.23077
27354,22K109,P.S. 109,2023,Common Core Algebra,21,65.0,57.142857
27355,22K206,P.S. 206 Joseph F Lamb,2015,Common Core Algebra,42,83.309525,100.0
27356,22K206,P.S. 206 Joseph F Lamb,2015,Living Environment,30,83.333336,100.0
27357,22K206,P.S. 206 Joseph F Lamb,2016,Common Core Algebra,44,84.0,100.0
27358,22K206,P.S. 206 Joseph F Lamb,2016,Living Environment,31,82.03226,100.0
27359,22K206,P.S. 206 Joseph F Lamb,2017,Common Core Algebra,57,83.98245,100.0
27360,22K206,P.S. 206 Joseph F Lamb,2017,Living Environment,57,79.947365,100.0
27361,22K206,P.S. 206 Joseph F Lamb,2018,Common Core Algebra,60,75.96667,90.0
27362,22K206,P.S. 206 Joseph F Lamb,2018,Living Environment,57,83.45614,100.0
27363,22K206,P.S. 206 Joseph F Lamb,2019,Common Core Algebra,68,79.47059,91.17647
27364,22K206,P.S. 206 Joseph F Lamb,2019,Living Environment,62,82.01613,98.3871
27365,22K206,P.S. 206 Joseph F Lamb,2021,Common Core Algebra,53,66.754715,66.037735
27366,22K206,P.S. 206 Joseph F Lamb,2021,Living Environment,56,71.57143,78.57143
27367,22K206,P.S. 206 Joseph F Lamb,2022,Common Core Algebra,124,64.951614,55.64516
27368,22K206,P.S. 206 Joseph F Lamb,2022,Living Environment,134,69.01492,66.41791
27369,22K206,P.S. 206 Joseph F Lamb,2023,Common Core Algebra,163,65.0184,52.14724
27370,22K206,P.S. 206 Joseph F Lamb,2023,Living Environment,167,71.66467,70.05988
27371,22K207,P.S. 207 Elizabeth G. Leary,2015,Common Core Algebra,32,72.40625,100.0
27372,22K207,P.S. 207 Elizabeth G. Leary,2015,Living Environment,57,82.350876,98.24561
27373,22K207,P.S. 207 Elizabeth G. Leary,2016,Common Core Algebra,47,78.510635,95.74468
27374,22K207,P.S. 207 Elizabeth G. Leary,2016,Living Environment,55,80.818184,96.36364
27375,22K207,P.S. 207 Elizabeth G. Leary,2017,Common Core Algebra,66,79.93939,98.48485
27376,22K207,P.S. 207 Elizabeth G. Leary,2017,Living Environment,65,78.63077,98.46154
27377,22K207,P.S. 207 Elizabeth G. Leary,2018,Common Core Algebra,82,77.231705,92.68293
27378,22K207,P.S. 207 Elizabeth G. Leary,2018,Living Environment,81,79.012344,91.358025
27379,22K207,P.S. 207 Elizabeth G. Leary,2019,Common Core Algebra,63,82.60317,100.0
27380,22K207,P.S. 207 Elizabeth G. Leary,2019,Living Environment,40,88.1,100.0
27381,22K207,P.S. 207 Elizabeth G. Leary,2022,Common Core Algebra,30,82.5,100.0
27382,22K207,P.S. 207 Elizabeth G. Leary,2022,Living Environment,29,86.0,100.0
