borough,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above,id
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Chemistry,40,57.725,10.0,17544
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Common Core Algebra,188,60.56383,38.29787,17545
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Common Core Algebra 2,53,52.735847,15.094339,17546
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Common Core English,311,67.98714,72.02573,17547
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Common Core Geometry,91,50.054947,7.6923075,17548
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Earth Science,100,57.31,34.0,17549
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Global History and Geography,144,59.875,40.27778,17550
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Living Environment,155,61.00645,41.29032,17551
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,Spanish,9,93.888885,100.0,17552
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2017,US History and Government,92,72.96739,82.608696,17553
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,Common Core Algebra,151,56.980133,28.476822,17554
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,Common Core Algebra 2,50,53.06,12.0,17555
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,Common Core English,224,56.308037,48.660713,17556
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,Common Core Geometry,119,51.638657,17.647058,17557
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,Earth Science,142,60.471832,43.661972,17558
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,Global History and Geography,181,60.696133,49.72376,17559
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,Living Environment,103,61.067963,39.805824,17560
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,Spanish,8,91.125,100.0,17561
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2018,US History and Government,109,69.25688,68.80734,17562
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,Common Core Algebra,93,57.75269,35.48387,17563
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,Common Core Algebra 2,42,50.02381,11.904762,17564
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,Common Core English,166,58.42771,51.20482,17565
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,Common Core Geometry,74,50.554054,14.864865,17566
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,Earth Science,10,41.0,0.0,17567
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,Global History and Geography,130,61.407692,50.0,17568
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,Living Environment,82,58.09756,32.92683,17569
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,Spanish,13,88.69231,100.0,17570
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2019,US History and Government,106,59.009434,35.849056,17571
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2022,Common Core Algebra,13,51.615383,15.384615,17572
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2022,Common Core English,28,65.75,67.85714,17573
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2022,Common Core Geometry,6,46.0,16.666666,17574
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2022,Global History and Geography,15,59.666668,60.0,17575
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2022,Living Environment,9,60.77778,55.555557,17576
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2023,Common Core Algebra,35,60.914288,62.857143,17577
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2023,Common Core English,29,67.82758,65.51724,17578
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2023,Global History and Geography,20,68.0,70.0,17579
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2023,Living Environment,33,62.151516,63.636364,17580
Manhattan,03M299,The Maxine Greene HS for Imaginative Inquiry,2023,US History and Government,19,70.947365,84.210526,17581
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,Chemistry,22,59.0,22.727272,17582
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,Common Core Algebra,167,67.47305,65.86826,17583
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,Common Core Algebra 2,43,50.953487,6.976744,17584
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,Common Core English,111,74.76576,84.684685,17585
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,Common Core Geometry,69,58.695652,30.434782,17586
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,Earth Science,102,63.441177,48.039215,17587
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,Global History and Geography,97,59.391754,38.14433,17588
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,Living Environment,133,70.32331,75.93985,17589
Manhattan,03M307,The Urban Assembly School for Media Studies,2017,US History and Government,109,64.477066,56.880733,17590
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,Chemistry,18,64.72222,44.444443,17591
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,Common Core Algebra,132,62.93182,53.78788,17592
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,Common Core Algebra 2,46,59.54348,45.652172,17593
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,Common Core English,177,70.18644,71.75141,17594
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,Common Core Geometry,125,59.384,37.6,17595
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,Earth Science,115,70.48695,68.695656,17596
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,Global History and Geography,122,62.65574,47.540985,17597
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,Living Environment,108,65.01852,59.25926,17598
Manhattan,03M307,The Urban Assembly School for Media Studies,2018,US History and Government,119,65.77311,62.184875,17599
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Chemistry,23,53.260868,13.043478,17600
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Common Core Algebra,136,62.367645,50.735294,17601
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Common Core Algebra 2,65,59.06154,38.46154,17602
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Common Core English,163,73.91411,81.59509,17603
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Common Core Geometry,121,53.330578,19.834711,17604
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Earth Science,95,56.66316,24.210526,17605
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Global History and Geography,100,66.38,61.0,17606
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Living Environment,118,67.60169,66.94915,17607
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,Physics,37,60.432434,40.54054,17608
Manhattan,03M307,The Urban Assembly School for Media Studies,2019,US History and Government,106,71.27358,69.81132,17609
Manhattan,03M307,The Urban Assembly School for Media Studies,2022,Common Core Algebra,59,55.067795,20.338984,17610
Manhattan,03M307,The Urban Assembly School for Media Studies,2022,Common Core Algebra 2,66,41.136364,9.090909,17611
Manhattan,03M307,The Urban Assembly School for Media Studies,2022,Common Core English,138,61.760868,47.826088,17612
Manhattan,03M307,The Urban Assembly School for Media Studies,2022,Global History and Geography,61,59.0,32.786884,17613
Manhattan,03M307,The Urban Assembly School for Media Studies,2022,Living Environment,61,61.508198,42.62295,17614
Manhattan,03M307,The Urban Assembly School for Media Studies,2023,Chemistry,8,45.125,0.0,17615
Manhattan,03M307,The Urban Assembly School for Media Studies,2023,Common Core Algebra,143,54.88112,32.16783,17616
Manhattan,03M307,The Urban Assembly School for Media Studies,2023,Common Core Algebra 2,20,50.8,5.0,17617
Manhattan,03M307,The Urban Assembly School for Media Studies,2023,Common Core English,83,57.771084,37.349396,17618
Manhattan,03M307,The Urban Assembly School for Media Studies,2023,Common Core Geometry,11,46.636364,9.090909,17619
Manhattan,03M307,The Urban Assembly School for Media Studies,2023,Global History and Geography,71,63.21127,49.295776,17620
Manhattan,03M307,The Urban Assembly School for Media Studies,2023,Living Environment,64,54.53125,26.5625,17621
Manhattan,03M307,The Urban Assembly School for Media Studies,2023,US History and Government,52,56.51923,21.153847,17622
Manhattan,03M333,P.S. 333 Manhattan School for Children,2017,Common Core Algebra,23,77.521736,91.304344,17623
Manhattan,03M333,P.S. 333 Manhattan School for Children,2017,Living Environment,18,80.72222,88.888885,17624
Manhattan,03M333,P.S. 333 Manhattan School for Children,2018,Common Core Algebra,19,76.89474,94.73684,17625
Manhattan,03M333,P.S. 333 Manhattan School for Children,2018,Living Environment,21,90.28571,100.0,17626
Manhattan,03M333,P.S. 333 Manhattan School for Children,2019,Common Core Algebra,28,72.39286,78.57143,17627
Manhattan,03M333,P.S. 333 Manhattan School for Children,2019,Living Environment,27,81.55556,100.0,17628
Manhattan,03M333,P.S. 333 Manhattan School for Children,2022,Common Core Algebra,45,69.55556,68.888885,17629
Manhattan,03M333,P.S. 333 Manhattan School for Children,2022,Living Environment,32,69.1875,71.875,17630
Manhattan,03M333,P.S. 333 Manhattan School for Children,2023,Common Core Algebra,37,73.35135,78.37838,17631
Manhattan,03M333,P.S. 333 Manhattan School for Children,2023,Living Environment,28,70.53571,82.14286,17632
Manhattan,03M334,The Anderson School,2017,Common Core Algebra,74,89.067566,100.0,17633
Manhattan,03M334,The Anderson School,2017,Living Environment,74,93.054054,100.0,17634
Manhattan,03M334,The Anderson School,2018,Common Core Algebra,73,87.31507,100.0,17635
Manhattan,03M334,The Anderson School,2018,Living Environment,74,90.85135,98.64865,17636
Manhattan,03M334,The Anderson School,2019,Common Core Algebra,63,86.888885,96.82539,17637
Manhattan,03M334,The Anderson School,2019,Living Environment,63,92.95238,100.0,17638
Manhattan,03M334,The Anderson School,2022,Common Core Algebra,52,85.53846,100.0,17639
Manhattan,03M334,The Anderson School,2022,Living Environment,51,88.68627,96.07843,17640
Manhattan,03M334,The Anderson School,2023,Common Core Algebra,51,86.882355,94.117645,17641
Manhattan,03M334,The Anderson School,2023,Living Environment,51,87.45098,98.039215,17642
Manhattan,03M402,The Urban Assembly School for Green Careers,2017,Common Core Algebra,182,61.142857,45.054947,17643
Manhattan,03M402,The Urban Assembly School for Green Careers,2017,Common Core English,104,68.875,74.03846,17644
Manhattan,03M402,The Urban Assembly School for Green Careers,2017,Common Core Geometry,6,65.5,50.0,17645
Manhattan,03M402,The Urban Assembly School for Green Careers,2017,Earth Science,74,49.067566,18.918919,17646
Manhattan,03M402,The Urban Assembly School for Green Careers,2017,Global History and Geography,132,54.25,22.727272,17647
Manhattan,03M402,The Urban Assembly School for Green Careers,2017,Living Environment,87,64.14942,56.32184,17648
Manhattan,03M402,The Urban Assembly School for Green Careers,2017,US History and Government,87,63.86207,54.022987,17649
Manhattan,03M402,The Urban Assembly School for Green Careers,2018,Common Core Algebra,154,57.53896,25.974026,17650
Manhattan,03M402,The Urban Assembly School for Green Careers,2018,Common Core English,96,66.96875,68.75,17651
Manhattan,03M402,The Urban Assembly School for Green Careers,2018,Common Core Geometry,18,54.77778,16.666666,17652
Manhattan,03M402,The Urban Assembly School for Green Careers,2018,Earth Science,86,46.523254,17.44186,17653
Manhattan,03M402,The Urban Assembly School for Green Careers,2018,Global History and Geography,214,57.074768,30.373833,17654
Manhattan,03M402,The Urban Assembly School for Green Careers,2018,Living Environment,96,59.354168,34.375,17655
Manhattan,03M402,The Urban Assembly School for Green Careers,2018,US History and Government,97,57.371136,35.051548,17656
Manhattan,03M402,The Urban Assembly School for Green Careers,2019,Common Core Algebra,174,56.36207,25.862068,17657
Manhattan,03M402,The Urban Assembly School for Green Careers,2019,Common Core English,100,68.0,68.0,17658
Manhattan,03M402,The Urban Assembly School for Green Careers,2019,Common Core Geometry,24,52.458332,20.833334,17659
Manhattan,03M402,The Urban Assembly School for Green Careers,2019,Earth Science,81,39.814816,4.9382715,17660
Manhattan,03M402,The Urban Assembly School for Green Careers,2019,Global History and Geography,191,59.282722,42.40838,17661
Manhattan,03M402,The Urban Assembly School for Green Careers,2019,Living Environment,88,60.988636,48.863636,17662
Manhattan,03M402,The Urban Assembly School for Green Careers,2019,US History and Government,86,56.73256,27.906977,17663
Manhattan,03M402,The Urban Assembly School for Green Careers,2022,Common Core Algebra,27,50.22222,11.111111,17664
Manhattan,03M402,The Urban Assembly School for Green Careers,2022,Common Core Algebra 2,48,44.416668,8.333333,17665
Manhattan,03M402,The Urban Assembly School for Green Careers,2022,Common Core Geometry,56,37.410713,0.0,17666
Manhattan,03M402,The Urban Assembly School for Green Careers,2022,Earth Science,49,38.285713,6.122449,17667
Manhattan,03M402,The Urban Assembly School for Green Careers,2022,Global History and Geography,7,57.857143,42.857143,17668
Manhattan,03M402,The Urban Assembly School for Green Careers,2022,Living Environment,37,56.675674,24.324324,17669
Manhattan,03M402,The Urban Assembly School for Green Careers,2022,Physics,29,26.655172,0.0,17670
Manhattan,03M402,The Urban Assembly School for Green Careers,2023,Common Core Algebra,120,57.458332,34.166668,17671
Manhattan,03M402,The Urban Assembly School for Green Careers,2023,Common Core Algebra 2,6,40.666668,0.0,17672
Manhattan,03M402,The Urban Assembly School for Green Careers,2023,Common Core English,49,66.755104,59.183674,17673
Manhattan,03M402,The Urban Assembly School for Green Careers,2023,Common Core Geometry,6,56.333332,33.333332,17674
Manhattan,03M402,The Urban Assembly School for Green Careers,2023,Global History and Geography,43,57.465115,41.860466,17675
